id,prova,área,tema,enunciado,a,b,c,d,gabarito,respostacerta,referência,comentários,imagem,incluir_na_prova
097a51c7-d88b-40b6-93a3-725594ef1bee,BANCO PRÓPRIO,Cirurgia do Quadril,Fraturas do anel pélvico,"Quanto à fratura da pelve tipo B, segundo a classificação de Marvin TILE, é verdadeiro dizer que",é rotacional e verticalmente instável,"as fraturas do tipo B2 são denominadas ""em livro aberto""","em uma lesão em livro aberto no estágio 1, pode haver lesão do ligamento sacroilíaco anterior","nessas lesões do tipo B, os ligamentos sacroilíaco posterior e interósseo permanecem intactos",D,"nessas lesões do tipo B, os ligamentos sacroilíaco posterior e interósseo permanecem intactos",ROCKWOOD'S,"🔎 Gabarito D. As fraturas do tipo B de TILE são rotacionalmente instáveis, mas verticalmente estáveis. A lesão é causada por uma força de cisalhamento. As fraturas do tipo B2, por exemplo, são as fraturas em ""livro aberto"". Em uma lesão em ""livro aberto"", o ligamento sacroilíaco anterior está lesado, mas os ligamentos sacroilíaco posterior e interósseo permanecem intactos.",,False
349d5530-f5e9-40c4-826b-c359bbdb232b,BANCO PRÓPRIO,Cirurgia do Quadril,Osteonecrose da cabeça femoral,"O ""sinal da dupla linha"" na imagem de ressonância magnética do quadril em T2 sugere",osteoporose transitória,fratura oculta do colo do fêmur,osteonecrose da cabeça do fêmur,impacto femoroacetabular,C,osteonecrose da cabeça do fêmur,CAMPBELL'S,"🔎 Gabarito C. O ""sinal da dupla linha"" na ressonância magnética do quadril em T2 é um achado patognomônico da osteonecrose da cabeça do fêmur. O sinal é causado por uma linha de esclerose na interface entre o osso necrótico e o osso viável. As outras opções estão incorretas, pois o sinal da dupla linha não é um achado na osteoporose transitória, na fratura oculta ou no impacto femoroacetabular.",,False
9596dc7c-7d8e-46c5-9480-3220c93b4cc9,BANCO PRÓPRIO,Cirurgia do Quadril,Osteonecrose da cabeça femoral,O melhor exame para diferenciar a necrose asséptica da cabeça do fêmur e a osteoporose transitória do quadril é a,cintilografia óssea,ressonância magnética,tomografia tridimensional,angiografia digital,B,ressonância magnética,CAMPBELL'S,"🔎 Gabarito B. A ressonância magnética é o melhor exame de imagem para diferenciar a necrose asséptica da cabeça do fêmur e a osteoporose transitória do quadril. A necrose asséptica da cabeça do fêmur é caracterizada por uma linha de esclerose na ressonância magnética, enquanto a osteoporose transitória é caracterizada por edema ósseo. A cintilografia e a tomografia não são tão sensíveis e específicas.",,False
b0284fa5-76a9-49f5-8fb1-4e39393e1fad,BANCO PRÓPRIO,Cirurgia do Quadril,Artroplastias do quadril,"O centro de rotação do quadril protético, quando superior e lateral, afeta as forças geradas sobre",O implante,Os abdutores,O osso periacetabular,Os ligamentos anteriores,C,O osso periacetabular,CAMPBELL'S,"🔎 Gabarito C. O centro de rotação do quadril protético é um fator importante na biomecânica do quadril. Um centro de rotação superior e lateral aumenta a alavanca dos abdutores, o que aumenta a força muscular necessária para estabilizar o quadril. Isso resulta em um aumento da carga no osso periacetabular, o que pode levar a falha da fixação.",,False
28272e5b-198b-440a-8aa5-be811a8bd1ae,BANCO PRÓPRIO,Cirurgia do Quadril,Artroplastias do quadril,"Na classificação morfológica de DORR, a presença de metáfise ampla, cortical delgada, formato retilíneo ou em varo da diáfise e perda da constrição do istmo caracteriza o tipo",A,B,C,D,B,B,CAMPBELL'S,"🔎 Gabarito B. A classificação de DORR é utilizada para a classificação morfológica do fêmur proximal, para o planejamento do implante de haste femoral não cimentada. O tipo A é a anatomia ideal. O tipo B é a anatomia mais comum, com metáfise ampla, cortical delgada, formato retilíneo ou em varo da diáfise e perda da constrição do istmo. O tipo C é o pior cenário para a fixação não cimentada.",,False
0bdd3f9c-7c91-4a11-93fa-45e29774b305,BANCO PRÓPRIO,Cirurgia do Quadril,Pubalgia,"Na pubalgia, a dor se localiza principalmente na região",da musculatura abdominal.,superior do pubis.,inferior do pubis.,da musculatura adutora.,C,inferior do pubis.,CAMPBELL'S,"🔎 Gabarito C. A pubalgia é uma condição crônica que causa dor na região do púbis. A dor se localiza principalmente na região inferior do púbis, devido à inflamação da sínfise púbica.",,False
8145b509-63b4-474e-be23-221f306a410a,BANCO PRÓPRIO,Cirurgia do Quadril,Pubalgia,A pulbagia inicia-se mais frequentemente por lesão do músculo,sartório,reto femoral,adutor longo,adutor magno,C,adutor longo,CAMPBELL'S,"🔎 Gabarito C. A pubalgia inicia-se mais frequentemente por lesão do músculo adutor longo. A lesão é causada pela contração repetitiva do músculo, que leva à inflamação da sínfise púbica. As outras opções estão incorretas, pois o sartório e o reto femoral não são os músculos mais comumente envolvidos.",,False
a5ac65bd-678a-4ed6-81de-44518c73daea,BANCO PRÓPRIO,Cirurgia do Quadril,Coxa saltans,A coxa profunda é um fator de risco para impacto femoracetabular porque,"o contorno da cabeça ultrapassa a linha de Kohler, predispondo ao mecanismo tipo pincer (torques)","o fundo acetabular atinge a linha de Kohler, predispondo ao mecanismo tipo came",promove o impacto localizado na porção anterolateral do acetábulo,promove a medialização do fêmur proximal,D,promove a medialização do fêmur proximal,CAMPBELL'S,"🔎 Gabarito D. A coxa profunda é uma condição na qual o acetábulo é profundo, com o fundo do acetábulo medial à linha de Kohler. A coxa profunda é um fator de risco para o impacto femoroacetabular, pois promove a medialização do fêmur proximal e aumenta o risco de colisão do colo femoral com a borda do acetábulo.",,False
d27142f6-b3f7-490f-a81c-bfcefe211732,BANCO PRÓPRIO,Cirurgia do Quadril,Síndrome do piriforme,Na síndrome compressiva do piriforme o movimento passivo que exacerba os sintomas é,rotação lateral e flexão.,rotação medial e flexão.,rotação lateral e abdução.,rotação medial e abdução.,B,rotação medial e flexão.,OSVANDRÉ,"🔎 Gabarito B. A síndrome do piriforme é uma neuropatia por compressão do nervo isquiático pelo músculo piriforme. A dor é exacerbada por manobras que tensionam o músculo piriforme contra o nervo. O teste mais comum é o teste de FAIRO (Flexão, Adução e Rotação Interna), que alonga o piriforme e reproduz a dor. Portanto, a rotação medial e a flexão do quadril são os movimentos que provocam os sintomas.",,False
e574b31c-8c88-49a0-969d-6a43ae69a924,BANCO PRÓPRIO,Cirurgia do Quadril,Exame Físico do Quadril,"Na semiologia do quadril, o teste que avalia a contratura do reto femoral pela flexão passiva",Thomas,Ober,Ely,Gumper,C,Ely,OSVANDRÉ,"🔎 Gabarito C. O teste de ELY é um teste semiológico para avaliar a contratura do reto femoral. O paciente é deitado em decúbito dorsal e o joelho é flexionado passivamente. Se o quadril do lado a ser examinado levantar da mesa, isso indica uma contratura do reto femoral. As outras opções estão incorretas.",,False
203c3855-2932-42b8-a5a3-56127bf150e7,BANCO PRÓPRIO,Cirurgia do Quadril,Fraturas Transtrocanterianas,"A fratura intertrocantérica do fêmur, do tipo V de TRONZO, tem como melhor implante para fixação a",placa de 135o com parafuso deslizante,placa angulada de 135o,haste intramedular flexível,haste cefalomedular bloqueada,D,haste cefalomedular bloqueada,ROCKWOOD'S,"🔎 Gabarito D. A classificação de TRONZO é utilizada para as fraturas intertrocantéricas do fêmur. O tipo V é uma fratura com um grande fragmento do trocanter maior e uma fratura da diáfise. O tratamento de escolha é a fixação com uma haste cefalomedular bloqueada, pois ela fornece uma fixação estável e permite a mobilização precoce. As outras opções, como a placa de 135° e a haste intramedular flexível, não são indicadas.",,False
d0aefc5f-4b0b-42ed-b1df-35fb1118dce8,BANCO PRÓPRIO,Cirurgia do Quadril,Fraturas Transtrocanterianas,Nas fraturas trocantéricas,"o DHS, por não permitir a impacção secundária dos fragmentos, apresenta altas taxas de consolidação óssea",o DHS é o implante de escolha para as fraturas estáveis,as hastes intramedulares com bloqueio distal dinâmico são recomendadas para as fraturas multifragmentadas instáveis,"com osteoartrose preexistente, a artroplastia primária deve ser realizada, pois apresenta bons resultados",B,o DHS é o implante de escolha para as fraturas estáveis,ROCKWOOD'S,"🔎 Gabarito B. O DHS (Dynamic Hip Screw) é um implante de escolha para as fraturas trocantéricas estáveis, pois permite a impacção secundária dos fragmentos, o que promove a consolidação óssea. As hastes intramedulares com bloqueio distal são recomendadas para as fraturas instáveis. A artroplastia primária é uma opção para pacientes com osteoartrose preexistente, mas não é a de escolha.",,False
5672c3b5-24f6-4b56-96ab-f58e0893d436,BANCO PRÓPRIO,Cirurgia do Quadril,Artroplastias do quadril,"Dentre as opções abaixo, o desempenho clínico em estudos prospectivos apontam para a utilização em pacientes jovens e ativos do seguinte par tribológico",metal-metal,metal-polietileno convencional,cerâmica x polietileno cross-linked (reticulado),cerâmica x metal,C,cerâmica x polietileno cross-linked (reticulado),CAMPBELL'S,"🔎 Gabarito C. O par tribológico cerâmica x polietileno reticulado é o par de escolha para pacientes jovens e ativos, devido à sua baixa taxa de desgaste. O polietileno reticulado é um polietileno modificado que tem uma maior resistência ao desgaste. As outras opções, como o metal-metal e o metal-polietileno convencional, têm uma maior taxa de desgaste e são menos indicadas.",,False
a333a262-cc41-4070-95de-795f5663a921,BANCO PRÓPRIO,Cirurgia do Quadril,Artroplastias do quadril,O desgaste da superfície protética metal-polietileno na artroplastia primária do quadril,é tanto maior quanto mais se aumenta o offset femoral,é maior nos implantes acetabulares cimentados,é mais intenso quando da atuação do mecanismo de abrasão por terceiro corpo,"tem no mecanismo adesivo, ou por transferência, uma fonte contínua e progressiva de geração de partículas",C,é mais intenso quando da atuação do mecanismo de abrasão por terceiro corpo,CAMPBELL'S,"🔎 Gabarito C. O desgaste da superfície protética metal-polietileno é um dos principais problemas de artroplastias totais do quadril. O desgaste é mais intenso quando da atuação do mecanismo de abrasão por terceiro corpo, que é causado por partículas de metal ou osso que se soltam e causam o desgaste do polietileno.",,False
f4cf3c88-259f-412c-9e63-b3648e096829,BANCO PRÓPRIO,Anatomia,Vias de acesso do quadril,A via de acesso de SMITH-PETERSEN,é utilizada frequentemente no manuseio de fraturas do colo e da cabeça femoral,é uma via de acesso anterolateral do quadril,é utilizada para realização de artroplastia do quadril,entra no intervalo entre os músculos tensor da fáscia lata e do sartório,D,entra no intervalo entre os músculos tensor da fáscia lata e do sartório,CAMPBELL'S,"🔎 Gabarito D. A via de acesso de SMITH-PETERSEN é uma via de acesso anterior do quadril. A via entra no intervalo entre os músculos tensor da fáscia lata e do sartório. A via de acesso é utilizada para o tratamento de fraturas do acetábulo e do fêmur proximal, e para a realização de artroplastias do quadril.",,False
266e1895-0746-48cc-a1d1-fb9be4b2b73d,BANCO PRÓPRIO,Cirurgia do Quadril,Displasia de desenvolvimento do quadril,"Na DDQ, a redução aberta por via de acesso anterior é no intervalo entre o tensor da fáscia lata e o","glúteo médio, estando em risco o nervo cutâneo lateral da coxa.","sartório, estando em risco o nervo cutâneo lateral da coxa.","glúteo máximo, estando em risco o nervo obturador.","reto femoral, estando em risco o nervo obturador.",B,"sartório, estando em risco o nervo cutâneo lateral da coxa.",LOVELL'S,"🔎 Gabarito B. Na displasia do desenvolvimento do quadril, a redução aberta por via de acesso anterior é um procedimento cirúrgico para centralizar a cabeça femoral no acetábulo. A via de acesso é no intervalo entre o músculo tensor da fáscia lata e o sartório. O nervo cutâneo lateral da coxa está em risco durante a cirurgia.",,False
8f148251-a383-48a7-8ce5-91d1314467c5,BANCO PRÓPRIO,Cirurgia do Quadril,Fraturas do Colo do Fêmur ,"Na fratura do colo do fêmur, segundo a classificação de GARDEN, a fratura tipo III é caracterizada por",fratura incompleta.,fratura completa sem desvio.,fratura completa com desvio.,fratura completa com desvio e rotação externa.,C,fratura completa com desvio.,ROCKWOOD'S,"🔎 Gabarito C. A classificação de GARDEN para as fraturas do colo do fêmur é baseada no desvio da fratura. O tipo III é caracterizado por uma fratura completa com desvio, mas com a linha de fratura ainda alinhada. As demais alternativas estão incorretas, pois se referem a outros tipos de fraturas.",,False
b780c0aa-6c1f-4b83-bd2a-143cf24135d6,BANCO PRÓPRIO,Cirurgia do Quadril,Fraturas do acetábulo,"Na fratura do acetábulo, a classificação de LETOURNEL e JUDET é baseada em",localização da fratura.,mecanismo de lesão.,número de fragmentos.,tamanho da fratura.,A,localização da fratura.,ROCKWOOD'S,"A classificação de LETOURNEL e JUDET para as fraturas do acetábulo é baseada na localização da fratura. A classificação divide as fraturas em 10 tipos, com base na localização da fratura na coluna anterior, na coluna posterior ou em ambas. As demais alternativas estão incorretas.",,False
3c2c91ed-7186-4d71-809c-1e7379f272dc,BANCO PRÓPRIO,Cirurgia do Quadril,Osteonecrose da cabeça femoral,"Na osteonecrose da cabeça femoral, a classificação de Ficat e Arlet é baseada em",achados radiográficos.,achados histológicos.,achados clínicos.,achados laboratoriais.,A,achados radiográficos.,CAMPBELL'S,"A classificação de Ficat e Arlet para a osteonecrose da cabeça femoral é baseada em achados radiográficos. A classificação divide a osteonecrose em quatro estágios, com o estágio I sendo o estágio inicial e o estágio IV o estágio final. As demais alternativas estão incorretas, pois a classificação de Ficat e Arlet não leva em conta esses fatores.",,False
